CustomerID,Count,Zip Code,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Reason_Active,Reason_Competition,Reason_Cost,Reason_Other,Reason_Personal,Reason_Service Quality,City_Encoded,Cluster_Labels,Tenure_Pee_Dollar,Avg_Historical_Monthly,Price_Hike_Indicator,Total_Services,Cost_Per_Service
1582-RAFML,1,95821,38.625096,-121.383658,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,60.1,60.1,1,1,88,5654,1,0,0,0,0,0,1,0,1,0,0,0,0,0.2428279551520081,19,0.016366612111292964,30.05,1.9355877616747181,4,15.025
8740-CRYFY,1,95823,38.475465,-121.443625,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,78.95,78.95,1,1,75,2038,0,1,0,0,0,1,0,0,1,0,0,0,0,0.2428279551520081,19,0.012507817385866166,39.475,1.9505867819641753,2,39.475
2962-XPMCQ,1,95828,38.486938,-121.395805,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,45.15,98.5,1,1,81,2699,1,0,0,0,0,1,0,0,1,0,0,0,0,0.2428279551520081,19,0.04333694474539545,32.833333333333336,1.3344827586206895,1,45.15
1678-FYZOW,1,95835,38.685069,-121.543709,1,0,0,0,3,1,0,0,0,0,0,1,0,0,1,79.4,244.65,1,1,97,2448,0,1,0,0,0,1,0,0,1,0,0,0,0,0.2428279551520081,19,0.03731343283582089,61.1625,1.2772974059923587,2,39.7
8627-EHGIP,1,95838,38.646096,-121.442433,0,0,0,0,44,0,0,0,1,1,0,1,1,0,1,53.95,2375.4,1,1,100,3051,1,0,0,0,0,0,1,0,1,0,0,0,0,0.2428279551520081,19,0.8007279344858962,52.78666666666667,1.003036688150719,4,13.4875
5480-TBGPH,1,95842,38.687367,-121.34848,1,0,1,0,24,1,0,0,1,1,0,1,1,0,1,99.3,2431.35,1,1,69,4811,0,1,0,0,1,0,0,0,1,0,0,0,0,0.2428279551520081,19,0.23928215353938187,97.25399999999999,1.0106458770126407,5,19.86
8854-CCVSQ,1,95918,39.292334,-121.320597,0,0,0,0,18,1,1,0,1,0,0,0,0,0,1,80.65,1451.9,1,1,95,3788,0,1,0,0,0,1,0,0,1,0,0,0,0,0.2609784791383542,-1,0.2204531537048377,76.41578947368421,1.041777143245632,3,26.883333333333336
0511-JTEOY,1,95923,40.171312,-121.120605,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,71.1,71.1,1,1,98,5824,0,1,0,0,0,0,1,0,1,0,0,0,0,0.3324070505669256,-1,0.013869625520110958,35.55,1.9452804377564978,1,71.1
7067-KSAZT,1,95928,39.681488,-121.83721,1,1,1,0,65,1,1,0,1,1,0,1,1,0,1,106.25,6979.8,1,1,69,5965,0,1,0,0,0,1,0,0,1,0,0,0,0,0.2569863049062254,-1,0.6060606060606061,105.75454545454545,0.9952737801243294,6,17.708333333333332
6532-YLWSI,1,95934,40.080342,-120.957805,1,0,1,0,53,1,0,0,0,0,0,0,0,0,0,20.8,1021.8,1,1,78,4166,0,0,1,1,0,0,0,0,0,1,0,0,0,0.2609784791383542,-1,2.4311926605504586,18.92222222222222,1.0440602342442835,1,20.8
9300-AGZNL,1,95939,39.53222,-122.594879,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,94.0,94.0,1,1,67,4176,0,1,0,0,0,1,0,0,0,0,0,0,1,0.2609784791383542,-1,0.010526315789473684,47.0,1.9583333333333333,4,23.5
1112-CUNAO,1,95950,39.033058,-121.895718,1,1,0,0,15,1,1,0,1,0,0,0,1,0,0,89.85,1424.95,1,1,99,2668,0,1,0,0,0,1,0,0,0,0,0,0,1,0.4038356219954971,-1,0.1651073197578426,89.059375,0.9976751448697039,4,22.4625
5175-AOBHI,1,95951,39.732767,-122.042298,1,0,0,0,4,1,0,0,0,0,0,0,0,0,1,46.0,193.6,1,1,97,5246,1,0,0,0,0,0,1,0,0,0,1,0,0,0.2609784791383542,-1,0.0851063829787234,38.72,1.1581067472306144,1,46.0
5174-RNGBH,1,95953,39.258746,-121.77697,1,0,0,0,9,1,0,0,1,0,1,1,0,0,0,66.25,620.55,1,1,67,5515,1,0,0,0,0,0,1,0,0,0,0,0,1,0.2609784791383542,-1,0.13382899628252787,62.05499999999999,1.0506700499563875,4,16.5625
7270-BDIOA,1,95955,39.281194,-122.226568,1,0,0,0,22,1,1,0,0,0,1,1,0,0,1,90.0,1993.8,1,1,95,4739,0,1,0,0,0,1,0,0,0,0,1,0,0,0.2609784791383542,-1,0.24175824175824176,86.68695652173913,1.0263784212614042,4,22.5
9565-JSNFM,1,95956,39.937017,-121.058043,0,0,0,0,38,1,0,0,0,0,0,0,0,0,1,70.45,2597.6,1,1,82,5437,0,1,0,1,0,0,0,0,0,0,1,0,0,0.2609784791383542,27,0.5318404478656403,66.6051282051282,1.04208071000531,1,70.45
0607-DAAHE,1,95961,39.082568,-121.55325,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,19.75,1052.35,1,1,66,6265,0,0,1,1,0,0,0,0,0,1,0,0,0,0.2609784791383542,-1,2.5542168674698793,19.48796296296296,0.9639806571157411,1,19.75
9732-KPKBW,1,95966,39.473896,-121.415927,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,53.95,53.95,1,1,90,2771,1,0,0,0,0,1,0,0,0,1,0,0,0,0.2585388171076088,-1,0.018198362147406732,26.975,1.9285075960679179,3,17.983333333333334
3389-YGYAI,1,95970,39.424957,-122.039307,1,1,0,0,8,1,1,0,1,1,0,1,1,0,1,105.5,829.55,1,1,72,5546,0,1,0,0,0,1,0,0,0,1,0,0,0,0.3324070505669256,-1,0.07511737089201878,92.17222222222222,1.132311728579095,6,17.583333333333332
9560-ARGQJ,1,95971,39.971228,-121.041166,1,0,0,0,16,1,0,0,0,0,0,1,0,0,1,81.0,1312.15,1,1,83,2335,0,1,0,0,0,1,0,0,0,0,0,0,1,0.4038356219954971,27,0.1951219512195122,77.18529411764706,1.0360004514163186,2,40.5
5134-IKDAY,1,95984,40.022184,-121.062384,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,69.8,69.8,1,1,96,2123,0,1,0,0,0,1,0,0,0,0,0,0,1,0.4752641934240685,27,0.014124293785310734,34.9,1.9442896935933147,1,69.8
3070-DVEYC,1,95987,39.117537,-122.284654,0,1,0,0,7,1,1,0,0,0,0,0,0,0,0,73.75,545.15,1,1,84,5638,0,1,0,0,0,0,1,0,0,0,1,0,0,0.3324070505669256,-1,0.09364548494983277,68.14375,1.0666184579228057,2,36.875
5707-ORNDZ,1,95993,39.075694,-121.70606,0,1,0,0,9,1,1,1,0,0,0,0,0,0,0,54.55,494.05,1,1,79,4656,1,0,0,0,0,1,0,0,0,0,0,0,1,0.2585388171076088,-1,0.16201620162016203,49.405,1.082233905366531,3,18.183333333333334
8696-JKZNU,1,96007,40.448632,-122.306657,1,1,0,0,37,1,1,0,0,0,0,0,0,0,1,76.25,2841.55,1,1,100,5859,0,1,0,0,0,1,0,0,0,0,1,0,0,0.3324070505669256,-1,0.47896440129449835,74.77763157894738,1.0062336128909029,2,38.125
5380-AFSSK,1,96008,40.722733,-122.109666,1,0,0,0,5,1,1,0,0,0,0,1,1,0,1,93.9,486.85,1,1,92,5435,0,1,0,0,0,0,1,0,0,0,1,0,0,0.2609784791383542,-1,0.052687038988408846,81.14166666666667,1.1431470021304657,4,23.475
2055-PDADH,1,96011,41.096569,-121.879082,1,1,0,0,3,1,0,0,0,0,0,0,0,0,1,70.4,204.7,1,1,67,2491,0,1,0,0,0,1,0,0,0,0,1,0,0,0.3324070505669256,-1,0.04201680672268907,51.175,1.3493052228078584,1,70.4
8714-EUHJO,1,96017,41.121108,-122.336613,1,0,1,0,31,1,1,0,1,0,0,0,1,0,1,91.15,2995.45,1,1,83,5219,0,1,0,0,0,1,0,0,0,0,0,0,1,0.3324070505669256,-1,0.3364080303852414,93.6078125,0.9634510892004824,4,22.7875
3721-CNEYS,1,96024,40.586588,-122.903677,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,70.95,137.95,1,1,94,5390,0,1,0,0,0,1,0,0,0,0,0,0,1,0.3324070505669256,-1,0.02779708130646282,45.98333333333333,1.5101099680737853,1,70.95
2568-OIADY,1,96032,41.5837,-122.935922,1,0,1,0,37,1,1,0,0,1,0,1,1,0,1,99.5,3762.0,1,1,92,4233,0,1,0,0,0,1,0,0,1,0,0,0,0,0.4752641934240685,-1,0.3681592039800995,99.0,0.995,5,19.9
1193-RTSLK,1,96039,41.831901,-123.487478,1,0,0,0,38,1,0,1,1,1,0,0,0,0,1,83.9,3233.6,1,1,82,2157,0,1,0,0,1,0,0,0,1,0,0,0,0,0.3324070505669256,-1,0.447585394581861,82.91282051282052,0.9998472162806331,4,20.975
2302-ANTDP,1,96040,40.789799,-121.474529,1,1,1,0,48,1,1,1,1,1,1,1,1,0,0,117.45,5438.9,1,1,67,5915,0,1,0,0,0,1,0,0,1,0,0,0,0,0.3324070505669256,-1,0.40523427606585055,110.99795918367346,1.04867982288307,8,14.68125
5923-GXUOC,1,96041,40.547857,-123.187265,0,0,0,0,10,1,0,1,1,1,0,1,1,0,1,104.4,1081.45,1,1,84,5035,0,1,0,0,0,1,0,0,1,0,0,0,0,0.4038356219954971,-1,0.09487666034155597,98.31363636363636,1.051215158588494,6,17.400000000000002
5233-GEEAX,1,96052,40.704293,-122.803899,0,1,0,0,8,0,0,0,0,1,0,0,0,0,1,29.4,221.9,1,1,85,5971,1,0,0,0,0,1,0,0,1,0,0,0,0,0.4038356219954971,-1,0.2631578947368421,24.655555555555555,1.1459506279774794,1,29.4
4432-ADRLB,1,96064,41.759864,-122.379175,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,44.65,74.9,1,1,99,4655,1,0,0,0,0,0,1,0,1,0,0,0,0,0.4038356219954971,-1,0.04381161007667032,24.96666666666667,1.719512195121951,1,44.65
8993-PHFWD,1,96071,40.656287,-121.428965,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25.25,58.9,1,1,76,2088,1,0,0,0,0,1,0,0,1,0,0,0,0,0.4038356219954971,-1,0.11428571428571428,14.725,1.6057233704292528,0,25.25
1565-RHDJD,1,96073,40.582399,-122.195512,1,0,0,0,4,1,1,0,1,1,0,0,0,0,0,84.05,333.55,1,1,95,5552,0,1,0,1,0,0,0,0,1,0,0,0,0,0.3324070505669256,-1,0.047031158142269255,66.71000000000001,1.2413232905036182,4,21.0125
7137-RYLPP,1,96074,39.884395,-122.587513,0,1,1,0,37,1,1,0,0,0,0,1,0,0,1,85.7,3171.15,1,1,86,4712,0,1,0,0,0,1,0,0,1,0,0,0,0,0.4038356219954971,-1,0.4267589388696655,83.45131578947368,1.0147858467195363,3,28.566666666666666
3765-JXVKY,1,96075,40.343213,-121.815412,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,74.7,74.7,1,1,75,4692,0,1,0,0,0,1,0,0,1,0,0,0,0,0.2609784791383542,-1,0.01321003963011889,37.35,1.9478487614080835,2,37.35
7330-WZLNC,1,96080,40.186772,-122.388361,1,0,0,0,5,1,1,0,1,0,0,1,0,0,1,90.8,455.5,1,1,73,5090,0,1,0,0,0,1,0,0,1,0,0,0,0,0.3324070505669256,-1,0.054466230936819175,75.91666666666667,1.1804983748645719,4,22.7
3957-LXOLK,1,96088,40.497441,-121.827524,1,1,0,0,28,1,1,0,1,1,0,1,1,0,1,106.15,3152.5,1,1,83,5030,0,1,0,0,0,1,0,0,1,0,0,0,0,0.2609784791383542,-1,0.26131591227251516,108.70689655172414,0.9675781863900675,6,17.691666666666666
6635-MYYYZ,1,96091,41.081847,-122.700545,1,0,0,0,30,1,0,1,1,1,1,1,1,0,0,85.35,2530.4,1,1,73,2313,1,0,0,1,0,0,0,0,1,0,0,0,0,0.3324070505669256,-1,0.3474232773595831,81.6258064516129,1.032970250644179,7,12.192857142857141
5281-BUZGT,1,96093,40.759401,-122.939337,0,1,0,0,36,1,1,1,0,0,0,1,0,0,1,90.85,3186.7,1,1,92,5692,0,1,0,0,0,1,0,0,1,0,0,0,0,0.3324070505669256,-1,0.39194338595536204,86.12702702702703,1.0427304029531284,4,22.7125
5378-IKEEG,1,96110,41.280341,-120.150381,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,35.75,35.75,1,1,70,3351,1,0,0,0,0,1,0,0,0,1,0,0,0,0.3324070505669256,-1,0.027210884353741496,17.875,1.8940397350993377,1,35.75
2718-GAXQD,1,96115,41.729079,-120.225025,1,1,1,1,4,1,0,0,0,0,0,0,0,0,0,46.0,181.6,1,1,92,4797,1,0,0,0,0,1,0,0,0,0,0,0,1,0.4038356219954971,-1,0.0851063829787234,36.32,1.232583065380493,1,46.0
6413-XKKPU,1,96125,39.600599,-120.636358,0,0,1,0,17,1,0,1,0,1,0,1,0,0,1,89.4,1539.45,1,1,96,2544,0,1,0,0,0,1,0,0,0,0,0,0,1,0.4038356219954971,-1,0.18805309734513273,85.525,1.0332273909274776,4,22.35
1449-XQEMT,1,96130,40.559177,-120.612113,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,19.8,58.15,1,1,79,4323,0,0,1,0,0,0,1,0,0,0,1,0,0,0.3324070505669256,-1,0.14423076923076922,14.5375,1.2743362831858407,1,19.8
2626-URJFX,1,96132,41.027281,-120.669427,0,0,1,1,4,1,1,0,0,0,0,0,0,0,1,50.9,225.6,1,1,69,5691,1,0,0,0,0,1,0,0,0,0,0,0,1,0.2609784791383542,-1,0.07707129094412332,45.12,1.103642671292281,2,25.45
2612-RRIDN,1,96137,40.271535,-121.018087,0,0,0,0,4,1,0,0,0,0,0,1,0,0,1,81.0,340.85,1,1,88,3591,0,1,0,0,0,1,0,0,0,0,1,0,0,0.3324070505669256,-1,0.04878048780487805,68.17,1.17102790226977,2,40.5
4735-ASGMA,1,96140,39.227434,-120.091806,0,0,0,0,26,1,1,0,0,1,0,1,1,0,1,98.35,2515.3,1,1,99,4997,0,1,0,0,0,1,0,0,0,0,1,0,0,0.3324070505669256,28,0.2617010568696528,93.15925925925927,1.0445069425323523,5,19.669999999999998
3669-LVWZB,1,96142,39.061227,-120.179546,0,0,0,0,5,0,0,0,1,0,0,1,1,0,1,51.0,305.95,1,1,86,4630,1,0,0,0,0,0,1,0,0,1,0,0,0,0.3324070505669256,-1,0.09615384615384616,50.99166666666667,0.9809264305177111,3,17.0
6892-EZDTG,1,96143,39.246654,-120.029273,1,0,1,0,4,1,1,0,1,0,0,1,0,0,1,91.65,365.4,1,1,90,2140,0,1,0,0,0,1,0,0,0,1,0,0,0,0.2609784791383542,28,0.04317323259579061,73.08,1.2371760259179267,4,22.9125
9725-SCPZG,1,96150,38.911577,-120.106169,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,90.85,90.85,1,1,80,5086,0,1,0,0,0,1,0,0,0,1,0,0,0,0.4752641934240685,-1,0.010887316276537834,45.425,1.9569197630586967,3,30.28333333333333
5884-GCYMI,1,96161,39.342498,-120.247127,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,69.4,69.4,1,1,84,2847,0,1,0,0,0,0,1,0,0,0,0,0,1,0.4752641934240685,-1,0.014204545454545454,34.7,1.9439775910364145,1,69.4
3217-FZDMN,1,90001,33.973616,-118.24902,1,1,0,0,8,1,0,0,0,1,0,1,1,0,1,94.45,742.95,1,1,83,3676,0,1,0,0,1,0,0,0,0,0,0,0,1,0.2941387260569427,0,0.08381351492928235,82.55000000000001,1.1304608019150209,4,23.6125
7853-GVUDZ,1,90004,34.076259,-118.310715,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,20.15,20.15,1,1,70,4277,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2941387260569427,0,0.047281323877068564,10.075,1.81941309255079,1,20.15
7480-QNVZJ,1,90005,34.059281,-118.30742,0,1,0,0,50,1,1,0,0,0,0,1,1,0,1,95.7,4816.7,1,1,73,4287,0,1,0,0,0,1,0,0,0,0,0,0,1,0.2941387260569427,0,0.5170630816959669,94.44509803921568,1.002670665817532,4,23.925
3943-KDREE,1,90010,34.062125,-118.315709,1,0,0,0,26,1,1,0,0,0,0,0,0,0,1,74.95,1834.95,1,1,76,2934,0,1,0,1,0,0,0,0,0,0,1,0,0,0.2941387260569427,0,0.34233048057932847,67.96111111111111,1.0868444372834931,2,37.475
9239-ZBZZV,1,90011,34.00709,-118.258681,1,0,0,0,6,0,0,0,0,1,0,1,1,0,1,47.95,305.1,1,1,80,2240,1,0,0,0,0,1,0,0,1,0,0,0,0,0.2941387260569427,0,0.12257405515832481,43.58571428571429,1.075456584428068,3,15.983333333333334
4398-HSCJH,1,90013,34.044639,-118.240413,1,0,0,0,3,1,1,0,0,0,1,1,0,0,1,63.6,155.65,1,1,70,3155,1,0,0,0,0,1,0,0,1,0,0,0,0,0.2941387260569427,0,0.04643962848297214,38.9125,1.5934857500782962,4,15.9
4430-UZIPO,1,90020,34.066367,-118.309868,0,0,0,0,3,0,0,0,1,0,1,0,0,0,1,36.85,108.7,1,1,91,5825,1,0,0,0,0,0,1,0,1,0,0,0,0,0.2941387260569427,0,0.07926023778071334,27.175,1.3078970718722271,2,18.425
4855-SNKMY,1,90024,34.066303,-118.435479,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,44.1,44.1,1,1,70,5955,1,0,0,0,0,1,0,0,1,0,0,0,0,0.2941387260569427,0,0.022172949002217293,22.05,1.913232104121475,1,44.1
8008-HAWED,1,90027,34.127194,-118.295647,0,0,0,0,14,0,0,0,0,1,0,1,1,0,1,50.75,712.75,1,1,82,4883,1,0,0,0,0,1,0,0,1,0,0,0,0,0.2941387260569427,0,0.27053140096618356,47.516666666666666,1.0460322913088287,3,16.916666666666668
7124-UGSUR,1,90028,34.099869,-118.326843,1,1,1,0,61,1,1,0,1,1,0,1,1,0,1,104.4,6405.0,1,1,84,4412,0,1,0,0,1,0,0,0,1,0,0,0,0,0.2941387260569427,0,0.5787476280834914,103.30645161290323,1.0008968609865472,6,17.400000000000002
1862-SKORY,1,90029,34.089953,-118.294824,1,1,1,0,40,0,0,0,1,0,0,1,0,0,1,39.3,1637.4,1,1,99,2296,1,0,0,0,0,1,0,0,1,0,0,0,0,0.2941387260569427,0,0.9925558312655087,39.93658536585366,0.9600214489990466,2,19.65
1502-XFCVR,1,90038,34.088017,-118.327168,1,0,0,0,58,1,0,1,1,1,0,1,1,0,1,106.45,6145.85,1,1,82,5902,0,1,0,0,0,1,0,0,1,0,0,0,0,0.2941387260569427,0,0.5397859469520707,104.16694915254237,1.012200133766328,6,17.741666666666667
9692-TUSXH,1,90041,34.137412,-118.207607,1,0,0,0,18,1,0,1,0,0,0,1,1,0,1,96.05,1740.7,1,1,97,5581,0,1,0,0,0,1,0,0,1,0,0,0,0,0.2941387260569427,0,0.18547140649149924,91.61578947368422,1.0370801841222934,4,24.0125
7912-SYRQT,1,90042,34.11572,-118.192754,1,0,0,0,7,1,1,0,0,0,0,0,0,0,1,75.1,552.95,1,1,96,5514,0,1,0,1,0,0,0,0,1,0,0,0,0,0.2941387260569427,0,0.09198423127463864,69.11875,1.0710401996612888,2,37.55
4816-JBHOV,1,90044,33.952714,-118.292061,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,44.7,93.7,1,1,98,4618,1,0,0,0,0,1,0,0,1,0,0,0,0,0.2941387260569427,0,0.0437636761487965,31.233333333333334,1.3867631851085833,1,44.7
8292-TYSPY,1,90048,34.072945,-118.37267,0,0,0,0,19,1,0,0,0,1,1,0,0,0,1,55.0,1046.5,1,1,73,4539,1,0,0,0,1,0,0,0,1,0,0,0,0,0.2941387260569427,0,0.3392857142857143,52.325,1.0314111579934364,3,18.333333333333332
1867-BDVFH,1,90056,33.987945,-118.370442,0,0,1,0,11,1,1,0,0,0,0,0,0,0,1,74.35,834.2,1,1,80,5075,0,1,0,0,0,1,0,0,1,0,0,0,0,0.2941387260569427,0,0.14598540145985403,69.51666666666667,1.0543606712361144,2,37.175
2359-QWQUL,1,90058,34.001617,-118.222274,1,0,1,0,39,1,0,1,0,1,1,1,1,0,1,104.7,4134.85,1,1,68,2371,0,1,0,0,1,0,0,0,1,0,0,0,0,0.2941387260569427,0,0.36896877956480606,103.37125,1.003149813765764,6,17.45
9103-TCIHJ,1,90059,33.927254,-118.249826,1,0,0,0,15,1,1,1,0,0,0,0,0,0,1,55.7,899.8,1,1,73,4519,1,0,0,0,0,0,1,0,0,1,0,0,0,0.2941387260569427,0,0.26455026455026454,56.2375,0.9731382397903473,3,18.566666666666666
4140-WJAWW,1,90071,34.052917,-118.255178,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,19.85,108.05,1,1,99,3799,0,0,1,0,1,0,0,0,0,0,0,0,1,0.2941387260569427,0,0.2398081534772182,18.008333333333333,1.0442788250767208,1,19.85
6653-CBBOM,1,90221,33.885811,-118.206459,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,70.3,70.3,1,1,88,5963,0,1,0,0,0,1,0,0,0,0,0,0,1,0.1861479483174783,0,0.014025245441795233,35.15,1.9446749654218534,1,70.3
3247-ZVOUO,1,90240,33.956228,-118.120993,0,1,1,0,10,1,1,0,0,0,0,0,1,0,0,85.55,851.75,1,1,81,3336,0,1,0,0,0,1,0,0,0,0,1,0,0,0.2261479483174783,0,0.11554015020219527,77.43181818181819,1.0907563025210083,3,28.516666666666666
6101-IMRMM,1,90245,33.917145,-118.401554,0,0,0,0,6,1,0,0,0,1,0,1,1,0,0,94.5,575.45,1,1,100,3469,0,1,0,0,0,0,1,0,0,0,0,0,1,0.2435799138624639,0,0.06282722513089005,82.20714285714287,1.135719804275045,4,23.625
1268-ASBGA,1,90255,33.97803,-118.217141,1,1,1,0,16,1,1,0,0,0,0,0,1,0,1,85.35,1375.15,1,1,66,5769,0,1,0,0,1,0,0,0,0,0,1,0,0,0.3769132471957973,0,0.18529241459177767,80.89117647058823,1.042236827928025,3,28.45
8943-URTMR,1,90260,33.88856,-118.351813,1,0,0,0,2,1,0,0,0,0,0,1,0,0,1,79.65,152.7,1,1,100,5082,0,1,0,0,0,0,1,0,0,0,1,0,0,0.3102465805291306,0,0.02479851208927464,50.9,1.5346820809248556,2,39.825
4713-LZDRV,1,90263,34.037037,-118.705803,1,1,0,0,2,1,0,0,0,0,0,0,1,0,1,79.6,195.05,1,1,94,4322,0,1,0,0,0,1,0,0,0,1,0,0,0,0.2326849353968479,-1,0.02481389578163772,65.01666666666667,1.2057561221913657,2,39.8
4325-NFSKC,1,90272,34.079449,-118.548306,0,1,0,0,19,1,1,1,0,0,0,1,0,0,1,90.6,1660.0,1,1,87,2373,0,1,0,0,0,1,0,0,0,1,0,0,0,0.3102465805291306,0,0.2074235807860262,83.0,1.0785714285714285,4,22.65
2955-PSXOE,1,90290,34.115192,-118.61017,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,20.2,20.2,1,1,98,3061,0,0,1,1,0,0,0,0,0,1,0,0,0,0.2435799138624639,0,0.04716981132075472,10.1,1.8198198198198199,1,20.2
7762-URZQH,1,90291,33.991782,-118.479229,0,0,1,0,66,1,1,1,0,1,0,1,1,0,1,106.05,6981.35,1,1,83,5602,0,1,0,0,1,0,0,0,0,0,0,0,1,0.2435799138624639,0,0.6165343297524521,104.19925373134329,1.0080869990848922,6,17.675
6907-NZZIJ,1,90402,34.035849,-118.503508,1,0,0,0,36,1,1,0,1,0,0,1,1,0,1,99.15,3615.6,1,1,75,4188,0,1,0,0,0,1,0,0,0,0,0,0,1,0.2186771059410559,0,0.35946080878681974,97.71891891891892,1.0043667524503095,5,19.830000000000002
2911-UREFD,1,90405,34.005439,-118.477507,1,0,1,0,39,0,0,1,0,1,0,1,1,0,0,55.9,2184.35,1,1,67,5632,1,0,0,0,0,1,0,0,0,0,1,0,0,0.2186771059410559,0,0.6854130052724078,54.60875,1.005237485108009,4,13.975
3744-ZRRDZ,1,90501,33.833699,-118.314387,0,0,0,0,21,1,1,0,1,0,0,0,0,0,1,82.35,1852.85,1,1,90,2902,0,1,0,0,0,1,0,0,0,0,0,0,1,0.3043913916553417,0,0.25194961007798444,84.22045454545454,0.9663173053844307,3,27.45
5673-TIYIB,1,90502,33.833181,-118.292062,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,40.4,77.15,1,1,86,3620,1,0,0,0,1,0,0,0,0,0,1,0,0,0.3043913916553417,0,0.04830917874396135,25.71666666666667,1.5121646912039923,3,13.466666666666667
1602-IJQQE,1,90602,33.972119,-118.020188,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,75.35,338.1,1,1,92,2220,0,1,0,0,0,1,0,0,0,0,1,0,0,0.1913424676984239,0,0.05239030779305829,67.62,1.0980763625765082,2,37.675
4628-WQCQQ,1,90603,33.945318,-117.992066,0,0,0,0,35,1,0,0,0,1,0,1,0,0,1,85.15,3030.6,1,1,81,5928,0,1,0,0,0,1,0,0,0,0,1,0,0,0.1913424676984239,0,0.40626813697040043,84.18333333333334,0.9996086871453728,3,28.383333333333336
1644-IRKSF,1,90623,33.850504,-118.039892,1,0,1,0,33,1,0,0,0,1,0,1,1,0,1,93.8,3124.5,1,1,76,5080,0,1,0,0,0,1,0,0,0,0,1,0,0,0.3769132471957973,0,0.34810126582278483,91.8970588235294,1.00971980370429,4,23.45
3705-PSNGL,1,90703,33.8681,-118.067402,0,0,0,0,45,1,0,0,0,0,0,0,0,0,1,20.4,930.45,1,1,87,5398,0,0,1,0,0,1,0,0,0,0,1,0,0,0.2435799138624639,0,2.1028037383177574,20.22717391304348,0.9610323109222181,1,20.4
6502-HCJTI,1,90712,33.840524,-118.148403,0,1,1,0,7,1,1,1,1,0,0,0,1,0,1,94.7,673.1,1,1,75,3591,0,1,0,0,1,0,0,0,0,0,1,0,0,0.3461479483174783,0,0.07314524555903866,84.1375,1.1123183086184114,5,18.94
2606-RMDHZ,1,90713,33.847755,-118.112532,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,30.5,208.7,1,1,93,4667,1,0,0,0,1,0,0,0,0,0,1,0,0,0.3461479483174783,0,0.19047619047619047,29.814285714285713,0.989800649049606,1,30.5
8258-GSTJK,1,90732,33.744119,-118.31448,0,1,0,0,3,1,1,0,0,0,0,0,0,0,1,77.0,237.75,1,1,96,3128,0,1,0,0,0,1,0,0,0,0,1,0,0,0.2326849353968479,0,0.038461538461538464,59.4375,1.2740434332988624,2,38.5
6861-OKBCE,1,90740,33.75462,-118.071128,1,0,0,1,11,1,0,0,0,0,0,0,0,0,0,20.1,221.35,1,1,95,4500,0,0,1,0,1,0,0,0,0,0,1,0,0,0.3102465805291306,0,0.5213270142180094,18.445833333333333,1.0336404542532678,1,20.1
9940-RHLFB,1,90742,33.719221,-118.073596,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,75.3,75.3,1,1,66,2176,0,1,0,0,0,1,0,0,1,0,0,0,0,0.3102465805291306,0,0.013106159895150722,37.65,1.9482535575679172,2,37.65
2995-UPRYS,1,90802,33.752524,-118.210737,1,1,1,0,40,1,0,0,1,0,1,1,1,0,1,99.2,4062.2,1,1,69,5098,0,1,0,0,1,0,0,0,0,0,0,1,0,0.2521956958276709,0,0.3992015968063872,99.0780487804878,0.9912263599142134,5,19.84
